Month,Day,Hour,AQI,Raw Conc.,Conc. Unit
10,9,6,59,23,UG/M3
10,9,7,75,31,UG/M3
10,9,8,83,31,UG/M3
10,9,9,87,31,UG/M3
10,9,10,77,20,UG/M3
10,9,11,77,25,UG/M3
10,9,12,78,25,UG/M3
10,9,13,73,20,UG/M3
10,9,14,70,20,UG/M3
10,9,15,69,20,UG/M3
10,9,16,47,2,UG/M3
10,9,17,38,7,UG/M3
10,9,18,33,7,UG/M3
10,9,19,23,3,UG/M3
10,9,20,22,5,UG/M3
10,9,21,23,6,UG/M3
10,9,22,54,21,UG/M3
10,9,23,62,21,UG/M3
Avg,,,55.25,,
,,,,,
10,10,0,58,14,UG/M3
10,10,1,64,21,UG/M3
10,10,2,72,26,UG/M3
10,10,3,76,26,UG/M3
10,10,4,66,14,UG/M3
10,10,5,69,22,UG/M3
10,10,6,70,22,UG/M3
10,10,7,67,18,UG/M3
10,10,8,65,18,UG/M3
10,10,9,54,8,UG/M3
10,10,10,66,25,UG/M3
10,10,11,72,25,UG/M3
10,10,12,62,13,UG/M3
10,10,13,58,13,UG/M3
10,10,14,46,7,UG/M3
10,10,15,56,18,UG/M3
10,10,16,72,30,UG/M3
10,10,17,94,43,UG/M3
10,10,18,107,43,UG/M3
10,10,19,107,38,UG/M3
10,10,20,111,41,UG/M3
10,10,21,113,41,UG/M3
10,10,22,105,34,UG/M3
10,10,23,110,41,UG/M3
Avg,,,76.66666667,,
,,,,,
10,11,0,118,46,UG/M3
10,11,1,122,46,UG/M3
10,11,2,114,37,UG/M3
10,11,3,109,35,UG/M3
10,11,4,116,47,UG/M3
10,11,5,119,47,UG/M3
10,11,6,112,33,UG/M3
10,11,7,119,49,UG/M3
10,11,8,136,58,UG/M3
10,11,9,145,58,UG/M3
10,11,10,143,52,UG/M3
10,11,11,117,30,UG/M3
10,11,12,102,30,UG/M3
10,11,13,84,20,UG/M3
10,11,14,74,18,UG/M3
10,11,15,74,23,UG/M3
10,11,16,75,24,UG/M3
10,11,17,75,24,UG/M3
10,11,18,79,27,UG/M3
10,11,19,80,27,UG/M3
10,11,20,83,29,UG/M3
10,11,21,85,29,UG/M3
10,11,22,86,30,UG/M3
10,11,23,91,34,UG/M3
Avg,,,102.4166667,,
,,,,,
10,12,0,94,34,UG/M3
10,12,1,98,36,UG/M3
10,12,2,126,57,UG/M3
10,12,3,140,57,UG/M3
10,12,4,121,36,UG/M3
10,12,5,133,53,UG/M3
10,12,6,158,89,UG/M3
10,12,7,163,89,UG/M3
10,12,8,160,67,UG/M3
10,12,9,154,48,UG/M3
10,12,10,140,42,UG/M3
10,12,11,114,30,UG/M3
10,12,12,100,30,UG/M3
10,12,13,89,25,UG/M3
10,12,14,82,24,UG/M3
10,12,15,80,25,UG/M3
10,12,16,79,25,UG/M3
10,12,17,80,26,UG/M3
10,12,18,81,27,UG/M3
10,12,19,88,33,UG/M3
10,12,20,96,37,UG/M3
10,12,21,98,37,UG/M3
10,12,22,96,33,UG/M3
10,12,23,95,32,UG/M3
Avg,,,111.0416667,,
,,,,,
10,13,0,94,32,UG/M3
10,13,1,93,31,UG/M3
10,13,2,91,29,UG/M3
10,13,3,89,29,UG/M3
10,13,4,84,24,UG/M3
10,13,5,81,24,UG/M3
10,13,6,80,25,UG/M3
10,13,7,97,44,UG/M3
10,13,8,108,44,UG/M3
10,13,9,105,36,UG/M3
10,13,10,102,34,UG/M3
10,13,11,99,34,UG/M3
10,13,12,98,34,UG/M3
10,13,13,93,29,UG/M3
10,13,14,90,29,UG/M3
10,13,15,89,30,UG/M3
10,13,16,96,37,UG/M3
10,13,17,99,37,UG/M3
10,13,18,98,35,UG/M3
10,13,19,99,35,UG/M3
10,13,20,107,44,UG/M3
10,13,21,112,44,UG/M3
10,13,22,114,42,UG/M3
10,13,23,127,52,UG/M3
Avg,,,97.70833333,,
,,,,,
10,14,0,134,52,UG/M3
10,14,1,134,49,UG/M3
10,14,2,137,52,UG/M3
10,14,3,137,52,UG/M3
10,14,4,131,43,UG/M3
10,14,5,125,40,UG/M3
10,14,6,115,34,UG/M3
10,14,7,129,57,UG/M3
10,14,8,151,65,UG/M3
10,14,9,153,65,UG/M3
10,14,10,154,64,UG/M3
10,14,11,146,45,UG/M3
10,14,12,126,37,UG/M3
10,14,13,136,54,UG/M3
10,14,14,141,54,UG/M3
10,14,15,151,61,UG/M3
10,14,16,152,61,UG/M3
10,14,17,150,52,UG/M3
10,14,18,147,53,UG/M3
10,14,19,154,68,UG/M3
10,14,20,156,70,UG/M3
10,14,21,157,70,UG/M3
10,14,22,158,70,UG/M3
10,14,23,158,69,UG/M3
Avg,,,143,,
,,,,,
10,15,0,157,70,UG/M3
10,15,1,158,71,UG/M3
10,15,2,161,84,UG/M3
10,15,3,163,84,UG/M3
10,15,4,163,77,UG/M3
10,15,5,162,75,UG/M3
10,15,6,161,75,UG/M3
10,15,7,162,85,UG/M3
10,15,8,166,96,UG/M3
10,15,9,169,103,UG/M3
10,15,10,171,103,UG/M3
10,15,11,169,83,UG/M3
10,15,12,168,84,UG/M3
10,15,13,168,84,UG/M3
10,15,14,165,70,UG/M3
10,15,15,163,70,UG/M3
10,15,16,159,64,UG/M3
10,15,17,158,64,UG/M3
10,15,18,159,77,UG/M3
10,15,19,161,79,UG/M3
10,15,20,166,102,UG/M3
10,15,21,171,108,UG/M3
10,15,22,174,108,UG/M3
10,15,23,175,106,UG/M3
Avg,,,164.5416667,,
,,,,,
10,16,0,177,109,UG/M3
10,16,1,179,113,UG/M3
10,16,2,180,113,UG/M3
10,16,3,174,87,UG/M3
10,16,4,171,84,UG/M3
10,16,5,170,83,UG/M3
10,16,6,170,92,UG/M3
10,16,7,171,95,UG/M3
10,16,8,171,95,UG/M3
10,16,9,171,94,UG/M3
10,16,10,169,82,UG/M3
10,16,11,168,82,UG/M3
10,16,12,165,73,UG/M3
10,16,13,162,69,UG/M3
10,16,14,160,63,UG/M3
10,16,15,158,63,UG/M3
10,16,16,156,59,UG/M3
10,16,17,155,60,UG/M3
10,16,18,154,60,UG/M3
10,16,19,153,56,UG/M3
10,16,20,152,56,UG/M3
10,16,21,152,56,UG/M3
10,16,22,153,63,UG/M3
10,16,23,154,69,UG/M3
Avg,,,164.375,,
,,,,,
10,17,0,156,74,UG/M3
10,17,1,157,74,UG/M3
10,17,2,161,85,UG/M3
10,17,3,172,116,UG/M3
10,17,4,177,116,UG/M3
10,17,5,171,83,UG/M3
10,17,6,174,104,UG/M3
10,17,7,175,104,UG/M3
10,17,8,173,94,UG/M3
10,17,9,175,105,UG/M3
10,17,10,175,105,UG/M3
10,17,11,185,141,UG/M3
10,17,12,190,141,UG/M3
10,17,13,189,133,UG/M3
10,17,14,181,88,UG/M3
10,17,15,169,69,UG/M3
10,17,16,163,67,UG/M3
10,17,17,163,80,UG/M3
10,17,18,163,80,UG/M3
10,17,19,164,81,UG/M3
10,17,20,166,88,UG/M3
10,17,21,169,97,UG/M3
10,17,22,172,103,UG/M3
10,17,23,174,103,UG/M3
Avg,,,171.4166667,,
,,,,,
10,18,0,171,87,UG/M3
10,18,1,174,111,UG/M3
10,18,2,176,111,UG/M3
10,18,3,172,85,UG/M3
10,18,4,170,81,UG/M3
10,18,5,161,58,UG/M3
10,18,6,156,56,UG/M3
10,18,7,153,55,UG/M3
10,18,8,152,55,UG/M3
10,18,9,156,75,UG/M3
10,18,10,161,83,UG/M3
10,18,11,163,83,UG/M3
10,18,12,161,71,UG/M3
10,18,13,158,62,UG/M3
10,18,14,151,43,UG/M3
10,18,15,136,43,UG/M3
10,18,16,129,44,UG/M3
10,18,17,152,68,UG/M3
10,18,18,155,68,UG/M3
10,18,19,164,97,UG/M3
10,18,20,168,97,UG/M3
10,18,21,170,96,UG/M3
10,18,22,171,96,UG/M3
10,18,23,173,104,UG/M3
Avg,,,160.5416667,,
,,,,,
10,19,0,175,104,UG/M3
10,19,1,170,85,UG/M3
10,19,2,166,74,UG/M3
10,19,3,163,74,UG/M3
10,19,4,163,74,UG/M3
10,19,5,163,76,UG/M3
10,19,6,165,90,UG/M3
10,19,7,166,90,UG/M3
10,19,8,168,95,UG/M3
10,19,9,169,95,UG/M3
10,19,10,167,76,UG/M3
10,19,11,159,55,UG/M3
10,19,12,154,51,UG/M3
10,19,13,151,50,UG/M3
10,19,14,144,50,UG/M3
10,19,15,152,61,UG/M3
10,19,16,153,61,UG/M3
10,19,17,152,57,UG/M3
10,19,18,156,74,UG/M3
10,19,19,158,74,UG/M3
10,19,20,164,92,UG/M3
10,19,21,166,92,UG/M3
10,19,22,165,78,UG/M3
10,19,23,176,124,UG/M3
Avg,,,161.875,,
,,,,,
10,20,0,181,124,UG/M3
10,20,1,177,97,UG/M3
10,20,2,173,91,UG/M3
10,20,3,171,91,UG/M3
10,20,4,176,113,UG/M3
10,20,5,175,101,UG/M3
10,20,6,175,103,UG/M3
10,20,7,177,114,UG/M3
10,20,8,179,114,UG/M3
10,20,9,173,78,UG/M3
10,20,10,160,50,UG/M3
10,20,11,162,81,UG/M3
10,20,12,163,81,UG/M3
10,20,13,157,54,UG/M3
10,20,14,148,43,UG/M3
10,20,15,131,41,UG/M3
10,20,16,132,48,UG/M3
10,20,17,146,60,UG/M3
10,20,18,152,60,UG/M3
10,20,19,152,59,UG/M3
10,20,20,157,76,UG/M3
10,20,21,159,76,UG/M3
10,20,22,163,88,UG/M3
10,20,23,166,88,UG/M3
Avg,,,162.7083333,,
,,,,,
10,21,0,167,88,UG/M3
10,21,1,169,95,UG/M3
10,21,2,170,95,UG/M3
10,21,3,170,93,UG/M3
10,21,4,164,65,UG/M3
10,21,5,165,82,UG/M3
10,21,6,165,82,UG/M3
10,21,7,167,97,UG/M3
10,21,8,174,116,UG/M3
10,21,9,178,116,UG/M3
10,21,10,174,90,UG/M3
10,21,11,168,76,UG/M3
10,21,12,166,80,UG/M3
10,21,13,165,80,UG/M3
10,21,14,162,68,UG/M3
10,21,15,160,68,UG/M3
10,21,16,167,104,UG/M3
10,21,17,171,104,UG/M3
10,21,18,165,69,UG/M3
10,21,19,162,69,UG/M3
10,21,20,158,60,UG/M3
10,21,21,156,58,UG/M3
10,21,22,155,60,UG/M3
10,21,23,155,65,UG/M3
Avg,,,165.5416667,,
,,,,,
10,22,0,158,76,UG/M3
10,22,1,161,84,UG/M3
10,22,2,163,84,UG/M3
10,22,3,163,79,UG/M3
10,22,4,158,57,UG/M3
10,22,5,147,40,UG/M3
10,22,6,140,49,UG/M3
10,22,7,159,91,UG/M3
10,22,8,169,108,UG/M3
10,22,9,173,108,UG/M3
10,22,10,174,101,UG/M3
10,22,11,174,101,UG/M3
10,22,12,173,95,UG/M3
10,22,13,168,80,UG/M3
10,22,14,164,71,UG/M3
10,22,15,161,69,UG/M3
10,22,16,161,76,UG/M3
10,22,17,161,76,UG/M3
10,22,18,162,76,UG/M3
10,22,19,162,79,UG/M3
10,22,20,163,79,UG/M3
10,22,21,163,78,UG/M3
10,22,22,161,68,UG/M3
10,22,23,161,76,UG/M3
Avg,,,162.4583333,,
,,,,,
10,23,0,163,87,UG/M3
10,23,1,164,89,UG/M3
10,23,2,168,100,UG/M3
10,23,3,170,100,UG/M3
10,23,4,170,95,UG/M3
10,23,5,168,78,UG/M3
10,23,6,165,70,UG/M3
10,23,7,166,87,UG/M3
10,23,8,173,117,UG/M3
10,23,9,178,121,UG/M3
10,23,10,181,121,UG/M3
10,23,11,181,113,UG/M3
10,23,12,177,96,UG/M3
10,23,13,171,80,UG/M3
10,23,14,167,76,UG/M3
10,23,15,162,67,UG/M3
10,23,16,160,67,UG/M3
10,23,17,163,84,UG/M3
10,23,18,164,84,UG/M3
10,23,19,166,91,UG/M3
10,23,20,168,91,UG/M3
10,23,21,168,90,UG/M3
10,23,22,168,89,UG/M3
10,23,23,167,86,UG/M3
Avg,,,168.6666667,,
,,,,,
10,24,0,167,86,UG/M3
10,24,1,165,75,UG/M3
10,24,2,164,73,UG/M3
10,24,3,162,67,UG/M3
10,24,4,160,64,UG/M3
10,24,5,157,61,UG/M3
10,24,6,155,58,UG/M3
10,24,7,155,64,UG/M3
10,24,8,160,90,UG/M3
10,24,9,165,97,UG/M3
10,24,10,168,97,UG/M3
10,24,11,166,80,UG/M3
10,24,12,160,57,UG/M3
10,24,13,152,45,UG/M3
10,24,14,130,36,UG/M3
10,24,15,113,34,UG/M3
10,24,16,109,37,UG/M3
10,24,17,114,43,UG/M3
10,24,18,117,43,UG/M3
10,24,19,125,49,UG/M3
10,24,20,130,49,UG/M3
10,24,21,138,54,UG/M3
10,24,22,151,62,UG/M3
10,24,23,152,62,UG/M3
Avg,,,147.2916667,,
,,,,,
10,25,0,153,59,UG/M3
10,25,1,156,72,UG/M3
10,25,2,158,72,UG/M3
10,25,3,154,54,UG/M3
10,25,4,153,55,UG/M3
10,25,5,154,63,UG/M3
10,25,6,154,63,UG/M3
10,25,7,153,55,UG/M3
10,25,8,157,80,UG/M3
10,25,9,159,80,UG/M3
10,25,10,158,68,UG/M3
10,25,11,128,22,UG/M3
10,25,12,103,26,UG/M3
10,25,13,91,26,UG/M3
10,25,14,80,21,UG/M3
10,25,15,73,19,UG/M3
10,25,16,76,26,UG/M3
10,25,17,86,33,UG/M3
10,25,18,91,34,UG/M3
10,25,19,98,38,UG/M3
10,25,20,103,38,UG/M3
10,25,21,106,39,UG/M3
10,25,22,115,45,UG/M3
10,25,23,126,50,UG/M3
Avg,,,124.375,,
,,,,,
10,26,0,131,50,UG/M3
10,26,1,132,48,UG/M3
10,26,2,116,35,UG/M3
10,26,3,108,35,UG/M3
10,26,4,139,64,UG/M3
10,26,5,159,92,UG/M3
10,26,6,165,92,UG/M3
10,26,7,165,89,UG/M3
10,26,8,-999,89,UG/M3
10,26,9,-999,89,UG/M3
10,26,10,-999,89,UG/M3
10,26,11,-999,62,UG/M3
10,26,12,155,62,UG/M3
10,26,13,139,42,UG/M3
10,26,14,120,37,UG/M3
10,26,15,112,37,UG/M3
10,26,16,108,37,UG/M3
10,26,17,115,44,UG/M3
10,26,18,128,54,UG/M3
10,26,19,148,65,UG/M3
10,26,20,153,65,UG/M3
10,26,21,158,77,UG/M3
10,26,22,163,87,UG/M3
10,26,23,168,98,UG/M3
Avg,,,139.1,,
,,,,,
10,27,0,179,131,UG/M3
10,27,1,184,131,UG/M3
10,27,2,182,110,UG/M3
10,27,3,172,77,UG/M3
10,27,4,166,75,UG/M3
10,27,5,159,56,UG/M3
10,27,6,159,-999,UG/M3
10,27,7,-999,-999,UG/M3
10,27,8,-999,-999,UG/M3
10,27,9,-999,-999,UG/M3
10,27,10,-999,60,UG/M3
10,27,11,160,80,UG/M3
10,27,12,162,80,UG/M3
10,27,13,155,52,UG/M3
10,27,14,154,54,UG/M3
10,27,15,152,54,UG/M3
10,27,16,152,54,UG/M3
10,27,17,153,62,UG/M3
10,27,18,153,62,UG/M3
10,27,19,159,86,UG/M3
10,27,20,162,86,UG/M3
10,27,21,167,97,UG/M3
10,27,22,178,128,UG/M3
10,27,23,187,143,UG/M3
Avg,,,164.75,,
,,,,,
10,28,0,192,143,UG/M3
10,28,1,192,135,UG/M3
10,28,2,180,89,UG/M3
10,28,3,169,67,UG/M3
10,28,4,164,73,UG/M3
10,28,5,167,93,UG/M3
10,28,6,176,120,UG/M3
10,28,7,180,120,UG/M3
10,28,8,181,114,UG/M3
10,28,9,185,129,UG/M3
10,28,10,187,129,UG/M3
10,28,11,174,74,UG/M3
10,28,12,167,74,UG/M3
10,28,13,154,37,UG/M3
10,28,14,154,61,UG/M3
10,28,15,154,61,UG/M3
10,28,16,149,49,UG/M3
10,28,17,142,49,UG/M3
10,28,18,138,49,UG/M3
10,28,19,153,70,UG/M3
10,28,20,160,85,UG/M3
10,28,21,166,97,UG/M3
10,28,22,177,128,UG/M3
10,28,23,183,128,UG/M3
Avg,,,168.5,,
,,,,,
10,29,0,183,116,UG/M3
10,29,1,197,174,UG/M3
10,29,2,210,174,UG/M3
10,29,3,213,166,UG/M3
10,29,4,215,166,UG/M3
10,29,5,202,138,UG/M3
10,29,6,197,138,UG/M3
10,29,7,197,145,UG/M3
10,29,8,197,145,UG/M3
10,29,9,197,140,UG/M3
10,29,10,196,138,UG/M3
10,29,11,194,130,UG/M3
10,29,12,180,87,UG/M3
10,29,13,169,69,UG/M3
10,29,14,179,130,UG/M3
10,29,15,184,130,UG/M3
10,29,16,187,130,UG/M3
10,29,17,176,82,UG/M3
10,29,18,170,82,UG/M3
10,29,19,166,76,UG/M3
10,29,20,168,91,UG/M3
10,29,21,172,104,UG/M3
10,29,22,185,145,UG/M3
10,29,23,195,162,UG/M3
Avg,,,188.7083333,,
,,,,,
10,30,0,236,230,UG/M3
10,30,1,264,242,UG/M3
10,30,2,278,242,UG/M3
10,30,3,257,187,UG/M3
10,30,4,247,186,UG/M3
10,30,5,219,141,UG/M3
10,30,6,194,108,UG/M3
10,30,7,181,88,UG/M3
10,30,8,174,88,UG/M3
10,30,9,169,81,UG/M3
10,30,10,164,71,UG/M3
10,30,11,162,71,UG/M3
10,30,12,160,71,UG/M3
10,30,13,158,66,UG/M3
10,30,14,154,53,UG/M3
10,30,15,151,50,UG/M3
10,30,16,150,55,UG/M3
10,30,17,149,55,UG/M3
10,30,18,154,68,UG/M3
10,30,19,155,68,UG/M3
10,30,20,165,101,UG/M3
10,30,21,180,139,UG/M3
10,30,22,281,352,UG/M3
10,30,23,419,524,UG/M3
Avg,,,200.875,,
,,,,,
10,31,0,545,758,UG/M3
10,31,1,607,758,UG/M3
10,31,2,493,318,UG/M3
10,31,3,404,220,UG/M3
10,31,4,300,145,UG/M3
10,31,5,220,89,UG/M3
10,31,6,189,89,UG/M3
10,31,7,176,79,UG/M3
10,31,8,168,72,UG/M3
10,31,9,164,72,UG/M3
10,31,10,160,67,UG/M3
10,31,11,159,67,UG/M3
10,31,12,158,70,UG/M3
10,31,13,158,70,UG/M3
10,31,14,156,59,UG/M3
10,31,15,154,59,UG/M3
10,31,16,153,53,UG/M3
10,31,17,154,67,UG/M3
10,31,18,156,69,UG/M3
10,31,19,160,86,UG/M3
10,31,20,164,90,UG/M3
10,31,21,184,156,UG/M3
10,31,22,243,267,UG/M3
10,31,23,386,480,UG/M3
Avg,,,242.125,,
,,,,,
11,1,0,439,480,UG/M3
11,1,1,440,412,UG/M3
11,1,2,358,205,UG/M3
11,1,3,247,86,UG/M3
11,1,4,189,61,UG/M3
11,1,5,172,62,UG/M3
11,1,6,163,62,UG/M3
11,1,7,162,74,UG/M3
11,1,8,163,81,UG/M3
11,1,9,164,81,UG/M3
11,1,10,161,69,UG/M3
11,1,11,159,68,UG/M3
11,1,12,155,57,UG/M3
11,1,13,154,57,UG/M3
11,1,14,151,49,UG/M3
11,1,15,152,-999,UG/M3
11,1,16,-999,-999,UG/M3
11,1,17,-999,32,UG/M3
11,1,18,131,55,UG/M3
11,1,19,153,69,UG/M3
11,1,20,162,91,UG/M3
11,1,21,174,122,UG/M3
11,1,22,185,142,UG/M3
11,1,23,190,142,UG/M3
11,2,0,218,203,UG/M3
11,2,1,235,203,UG/M3
11,2,2,197,105,UG/M3
11,2,3,181,81,UG/M3
11,2,4,167,59,UG/M3
11,2,5,163,70,UG/M3
11,2,6,161,70,UG/M3
11,2,7,159,69,UG/M3
11,2,8,157,64,UG/M3
11,2,9,156,63,UG/M3
11,2,10,154,58,UG/M3
11,2,11,155,65,UG/M3
11,2,12,155,65,UG/M3
11,2,13,155,63,UG/M3
11,2,14,154,56,UG/M3
11,2,15,148,44,UG/M3
11,2,16,138,44,UG/M3
11,2,17,140,53,UG/M3
11,2,18,147,59,UG/M3
11,2,19,153,70,UG/M3
11,2,20,158,78,UG/M3
11,2,21,165,95,UG/M3
11,2,22,169,100,UG/M3
11,2,23,175,114,UG/M3
11,3,0,178,114,UG/M3
11,3,1,179,111,UG/M3
11,3,2,173,87,UG/M3
11,3,3,165,66,UG/M3
11,3,4,160,64,UG/M3
11,3,5,159,67,UG/M3
11,3,6,160,76,UG/M3
11,3,7,163,85,UG/M3
11,3,8,169,106,UG/M3
11,3,9,173,106,UG/M3
11,3,10,168,76,UG/M3
11,3,11,164,72,UG/M3
11,3,12,161,67,UG/M3
11,3,13,159,65,UG/M3
11,3,14,155,57,UG/M3
11,3,15,152,50,UG/M3
11,3,16,152,60,UG/M3
11,3,17,155,70,UG/M3
11,3,18,158,75,UG/M3
11,3,19,162,86,UG/M3
11,3,20,167,94,UG/M3
11,3,21,173,111,UG/M3
11,3,22,178,117,UG/M3
11,3,23,182,124,UG/M3
11,4,0,187,134,UG/M3
11,4,1,189,134,UG/M3
11,4,2,180,94,UG/M3
11,4,3,175,91,UG/M3
11,4,4,172,89,UG/M3
11,4,5,173,99,UG/M3
11,4,6,174,99,UG/M3
11,4,7,175,107,UG/M3
11,4,8,177,113,UG/M3
11,4,9,178,113,UG/M3
11,4,10,178,105,UG/M3
11,4,11,174,88,UG/M3
11,4,12,164,62,UG/M3
11,4,13,164,79,UG/M3
11,4,14,167,92,UG/M3
11,4,15,168,92,UG/M3
11,4,16,163,69,UG/M3
11,4,17,161,68,UG/M3
11,4,18,159,68,UG/M3
11,4,19,160,74,UG/M3
11,4,20,163,87,UG/M3
11,4,21,165,87,UG/M3
11,4,22,164,78,UG/M3
11,4,23,163,78,UG/M3
11,5,0,163,78,UG/M3
11,5,1,159,57,UG/M3
11,5,2,171,119,UG/M3
11,5,3,177,119,UG/M3
11,5,4,178,110,UG/M3
11,5,5,184,129,UG/M3
11,5,6,186,129,UG/M3
11,5,7,185,120,UG/M3
11,5,8,178,95,UG/M3
11,5,9,176,100,UG/M3
11,5,10,175,100,UG/M3
11,5,11,175,-999,UG/M3
11,5,12,164,70,UG/M3
11,5,13,160,67,UG/M3
11,5,14,158,66,UG/M3
11,5,15,157,66,UG/M3
11,5,16,155,59,UG/M3
11,5,17,159,77,UG/M3
11,5,18,160,77,UG/M3
11,5,19,162,83,UG/M3
11,5,20,167,99,UG/M3
11,5,21,170,102,UG/M3
11,5,22,173,105,UG/M3
11,5,23,175,105,UG/M3
11,6,0,175,105,UG/M3
11,6,1,176,105,UG/M3
11,6,2,175,101,UG/M3
11,6,3,174,99,UG/M3
11,6,4,174,96,UG/M3
11,6,5,174,98,UG/M3
11,6,6,174,98,UG/M3
11,6,7,172,86,UG/M3
11,6,8,172,89,UG/M3
11,6,9,171,89,UG/M3
11,6,10,168,79,UG/M3
11,6,11,162,64,UG/M3
11,6,12,159,63,UG/M3
11,6,13,152,47,UG/M3
11,6,14,135,41,UG/M3
11,6,15,147,59,UG/M3
11,6,16,152,59,UG/M3
11,6,17,151,56,UG/M3
11,6,18,151,56,UG/M3
11,6,19,153,63,UG/M3
11,6,20,154,65,UG/M3
11,6,21,160,82,UG/M3
11,6,22,160,-999,UG/M3
11,6,23,163,83,UG/M3
11,7,0,163,-999,UG/M3
11,7,1,163,-999,UG/M3
11,7,2,163,-999,UG/M3
11,7,3,-999,-999,UG/M3
11,7,4,-999,-999,UG/M3
11,7,5,-999,-999,UG/M3
11,7,6,-999,-999,UG/M3
11,7,7,-999,-999,UG/M3
11,7,8,-999,-999,UG/M3
11,7,9,-999,83,UG/M3
11,7,10,166,88,UG/M3
11,7,11,167,88,UG/M3
11,7,12,164,69,UG/M3
11,7,13,158,55,UG/M3
11,7,14,157,66,UG/M3
11,7,15,161,86,UG/M3
11,7,16,163,86,UG/M3
11,7,17,164,83,UG/M3
11,7,18,161,67,UG/M3
11,7,19,162,78,UG/M3
11,7,20,162,78,UG/M3
11,7,21,163,80,UG/M3
11,7,22,165,91,UG/M3
11,7,23,169,97,UG/M3
11,8,0,184,147,UG/M3
11,8,1,191,147,UG/M3
11,8,2,183,103,UG/M3
11,8,3,176,91,UG/M3
11,8,4,169,76,UG/M3
11,8,5,168,86,UG/M3
11,8,6,170,96,UG/M3
11,8,7,172,101,UG/M3
11,8,8,174,104,UG/M3
11,8,9,175,104,UG/M3
11,8,10,173,93,UG/M3
11,8,11,169,81,UG/M3
11,8,12,164,71,UG/M3
11,8,13,161,63,UG/M3
11,8,14,153,48,UG/M3
11,8,15,156,71,UG/M3
11,8,16,158,72,UG/M3
11,8,17,159,73,UG/M3
11,8,18,159,73,UG/M3
11,8,19,163,84,UG/M3
11,8,20,165,86,UG/M3
11,8,21,166,86,UG/M3
11,8,22,166,85,UG/M3
11,8,23,165,80,UG/M3
11,9,0,172,112,UG/M3
11,9,1,176,112,UG/M3
11,9,2,174,-999,UG/M3
11,9,3,174,-999,UG/M3
11,9,4,174,-999,UG/M3
11,9,5,174,-999,UG/M3
11,9,6,-999,-999,UG/M3
11,9,7,-999,-999,UG/M3
11,9,8,-999,-999,UG/M3
11,9,9,-999,-999,UG/M3
11,9,10,-999,84,UG/M3
11,9,11,166,84,UG/M3
11,9,12,164,77,UG/M3
11,9,13,164,77,UG/M3
11,9,14,159,58,UG/M3
11,9,15,159,68,UG/M3
11,9,16,158,68,UG/M3
11,9,17,158,66,UG/M3
11,9,18,158,68,UG/M3
11,9,19,158,68,UG/M3
11,9,20,157,62,UG/M3
11,9,21,158,76,UG/M3
11,9,22,159,77,UG/M3
11,9,23,182,159,UG/M3
11,10,0,193,159,UG/M3
11,10,1,188,117,UG/M3
11,10,2,182,103,UG/M3
11,10,3,179,103,UG/M3
11,10,4,176,97,UG/M3
11,10,5,173,94,UG/M3
11,10,6,171,92,UG/M3
11,10,7,173,102,UG/M3
11,10,8,176,108,UG/M3
11,10,9,177,108,UG/M3
11,10,10,174,92,UG/M3
11,10,11,170,84,UG/M3
11,10,12,170,88,UG/M3
11,10,13,170,88,UG/M3
11,10,14,163,64,UG/M3
11,10,15,165,89,UG/M3
11,10,16,166,89,UG/M3
11,10,17,166,85,UG/M3
11,10,18,166,84,UG/M3
11,10,19,169,100,UG/M3
11,10,20,171,100,UG/M3
11,10,21,175,110,UG/M3
11,10,22,181,125,UG/M3
11,10,23,184,125,UG/M3
11,11,0,189,140,UG/M3
11,11,1,192,140,UG/M3
11,11,2,192,138,UG/M3
11,11,3,198,158,UG/M3
11,11,4,202,158,UG/M3
11,11,5,203,154,UG/M3
11,11,6,202,154,UG/M3
11,11,7,197,132,UG/M3
11,11,8,195,129,UG/M3
11,11,9,194,129,UG/M3
11,11,10,193,128,UG/M3
11,11,11,191,122,UG/M3
11,11,12,188,117,UG/M3
11,11,13,170,63,UG/M3
11,11,14,162,63,UG/M3
11,11,15,155,48,UG/M3
11,11,16,159,80,UG/M3
11,11,17,165,93,UG/M3
11,11,18,168,93,UG/M3
11,11,19,168,90,UG/M3
11,11,20,168,90,UG/M3
11,11,21,172,105,UG/M3
11,11,22,177,115,UG/M3
11,11,23,185,138,UG/M3
11,12,0,190,140,UG/M3
11,12,1,196,154,UG/M3
11,12,2,199,154,UG/M3
11,12,3,195,133,UG/M3
11,12,4,192,130,UG/M3
11,12,5,196,150,UG/M3
11,12,6,197,150,UG/M3
11,12,7,196,139,UG/M3
11,12,8,192,121,UG/M3
11,12,9,191,121,UG/M3
11,12,10,186,107,UG/M3
11,12,11,184,108,UG/M3
11,12,12,182,108,UG/M3
11,12,13,171,79,UG/M3
11,12,14,165,71,UG/M3
11,12,15,160,63,UG/M3
11,12,16,155,55,UG/M3
11,12,17,153,55,UG/M3
11,12,18,162,93,UG/M3
11,12,19,166,93,UG/M3
11,12,20,168,92,UG/M3
11,12,21,170,95,UG/M3
11,12,22,174,109,UG/M3
11,12,23,184,137,UG/M3
11,13,0,197,170,UG/M3
11,13,1,220,195,UG/M3
11,13,2,233,195,UG/M3
11,13,3,209,134,UG/M3
11,13,4,196,126,UG/M3
11,13,5,189,116,UG/M3
11,13,6,180,94,UG/M3
11,13,7,174,87,UG/M3
